predict,phat
0.9044822,0.09551782
0.66303897,0.33696103
0.962958,0.03704198
0.8277755,0.17222448
0.9809534,0.019046662
0.83494365,0.16505632
0.8855775,0.11442251
0.9620218,0.037978187
0.96913993,0.03085999
0.7925102,0.20748974
0.9919768,0.008023273
0.9887748,0.011225259
0.8838986,0.11610135
0.86906856,0.13093145
0.98744756,0.012552412
0.9923584,0.007641617
0.90233004,0.097669944
0.9456238,0.054376245
0.9740228,0.025977166
0.81654847,0.18345156
0.9946103,0.005389747
0.98835504,0.011645001
0.9730728,0.026927155
0.97168577,0.028314192
0.9529542,0.04704581
0.9903916,0.009608399
0.87749463,0.1225054
0.8952946,0.10470534
0.9048403,0.09515974
0.9849439,0.015056073
0.98543465,0.014565404
0.8549609,0.14503911
0.9287832,0.07121686
0.9349521,0.06504796
0.99973017,0.00026985042
0.9092027,0.09079723
0.9400623,0.059937697
0.96564263,0.03435736
0.8680714,0.13192858
0.96091396,0.03908601
0.94459754,0.055402424
0.94908625,0.050913773
0.98274094,0.017258994
0.9949744,0.0050256834
0.6575941,0.34240597
0.99529123,0.0047087367
0.88097733,0.11902268
0.98504436,0.014955703
0.944937,0.05506302
0.7527681,0.24723189
0.88652146,0.11347861
0.9961947,0.003805342
0.9764581,0.023541886
0.970881,0.029118987
0.92138624,0.07861378
0.95297235,0.047027666
0.9310473,0.068952724
0.9790015,0.020998504
0.9779709,0.022029048
0.772908,0.22709207
0.84922725,0.15077275
0.93973494,0.060265098
0.9421191,0.057880867
0.96285903,0.037141014
0.96691185,0.03308811
0.97195363,0.02804644
0.95494324,0.045056805
0.931479,0.06852103
0.9116821,0.088317916
0.9906307,0.0093693575
0.8299005,0.17009953
0.97590023,0.02409976
0.9676696,0.03233036
0.9909025,0.009097499
0.98464453,0.0153555125
0.98875016,0.011249858
0.84095746,0.15904257
0.7755137,0.22448622
0.9933391,0.0066608526
0.8908776,0.10912237
0.97482514,0.025174934
0.93870044,0.061299574
0.9875729,0.01242715
0.99404484,0.005955166
0.6602791,0.33972093
0.99027437,0.009725706
0.9949108,0.005089208
0.9331333,0.066866726
0.62306446,0.3769355
0.91701794,0.08298199
0.99198747,0.008012558
0.99279577,0.0072042407
0.8032805,0.19671957
0.9936293,0.0063707326
0.9995484,0.00045158798
0.78156084,0.21843919
0.9187053,0.08129468
0.9700494,0.029950548
0.7698869,0.23011301
0.7391086,0.2608914
0.9090165,0.09098352
0.96316165,0.03683841
0.9897065,0.010293498
0.8150488,0.18495123
0.73383415,0.26616585
0.92653555,0.073464446
0.680773,0.31922698
0.979536,0.020464063
0.7923671,0.20763297
0.99367505,0.006324911
0.97760916,0.022390872
0.9408317,0.059168298
0.8805383,0.11946179
0.9769587,0.023041293
0.9878628,0.012137155
0.9962754,0.0037245934
0.9415814,0.05841858
0.93329257,0.066707425
0.99374217,0.006257843
0.96785754,0.03214246
0.7637928,0.23620716
0.83002734,0.16997272
0.8634184,0.13658156
0.9478285,0.05217152
0.809903,0.19009691
0.9720181,0.027981829
0.9872017,0.012798276
0.99628985,0.0037101211
0.98195547,0.018044576
0.9444528,0.055547174
0.8798836,0.1201164
0.8911006,0.108899415
0.8110344,0.18896562
0.8893252,0.11067482
0.9821316,0.017868359
0.98172796,0.01827206
0.78806037,0.2119396
0.81120384,0.1887961
0.83206135,0.16793862
0.84473044,0.15526962
0.980771,0.01922899
0.97936946,0.020630524
0.8899109,0.11008909
0.9367967,0.06320331
0.9814605,0.01853944
0.92697364,0.07302633
0.7946033,0.20539667
0.90966386,0.09033615
0.7857467,0.21425329
0.8647295,0.13527045
0.9844519,0.015548121
0.7844918,0.2155082
0.92945385,0.07054613
0.9946942,0.005305832
0.95073146,0.049268566
0.9838514,0.016148614
0.9536334,0.04636661
0.9596394,0.040360596
0.97541803,0.024581889
0.9962029,0.0037971314
0.9426658,0.057334207
0.78687096,0.21312907
0.99298745,0.007012512
0.98537016,0.014629809
0.98784316,0.01215689
0.7118724,0.2881276
0.94886273,0.051137295
0.99351776,0.006482254
0.9876574,0.012342556
0.8880529,0.1119471
0.7229526,0.2770474
0.9945846,0.0054153996
0.856834,0.14316604
0.8533081,0.14669195
0.9859184,0.014081569
0.96671784,0.033282153
0.7659045,0.23409551
0.9931057,0.006894318
0.95542896,0.04457104
0.9872278,0.012772241
0.90757805,0.09242198
0.85671675,0.1432833
0.98152107,0.01847891
0.9921112,0.007888767
0.9770939,0.022906093
0.9919641,0.008035867
0.9478938,0.052106213
0.9310336,0.06896643
0.86454105,0.13545899
0.84015304,0.15984693
0.98242676,0.017573202
0.960687,0.039312992
0.8268052,0.17319484
0.7297268,0.27027324
0.8936783,0.10632168
0.82390463,0.17609537
0.94741523,0.052584786
0.97453225,0.025467692
0.86979514,0.13020489
0.6767932,0.3232068
0.9886923,0.011307674
0.99353975,0.0064602355
0.85847366,0.14152634
0.97296417,0.027035791
0.98936874,0.010631345
0.5485411,0.45145887
0.97828144,0.021718534
0.8548832,0.14511685
0.94133395,0.058666043
0.99924695,0.00075311994
0.99630016,0.003699833
0.96518666,0.03481339
0.98608994,0.013910029
0.9736422,0.026357837
0.97836167,0.021638306
0.98822254,0.01177746
0.752857,0.24714293
0.45026153,0.54973847
0.97846645,0.021533549
0.9893656,0.010634455
0.9748955,0.025104571
0.76322263,0.23677737
0.88024867,0.11975129
0.9387393,0.061260764
0.8979711,0.10202886
0.9880199,0.011980138
0.32742602,0.672574
0.8193058,0.18069421
0.91997004,0.080029994
0.99061245,0.009387551
0.90113986,0.098860145
0.81707674,0.18292326
0.9918675,0.008132521
0.7332724,0.26672766
0.85826004,0.14173992
0.99206936,0.007930683
0.9869364,0.013063589
0.9021639,0.097836085
0.8592936,0.14070638
0.94849366,0.051506285
0.8925338,0.107466266
0.87048274,0.12951729
0.9942047,0.005795357
0.6924953,0.3075047
0.9280872,0.07191281
0.9925863,0.0074136592
0.9961243,0.0038756577
0.88255847,0.11744155
0.9856405,0.01435948
0.9918887,0.008111305
0.9671233,0.03287671
0.99474686,0.0052531445
0.96548414,0.034515906
0.92831117,0.07168875
0.9889816,0.0110184075
0.9748376,0.025162378
0.9836458,0.016354166
0.99266785,0.0073321746
0.8858114,0.11418867
0.9764172,0.023582786
0.95438784,0.04561214
0.8421534,0.15784666
0.99038017,0.009619868
0.96412647,0.035873555
0.65644395,0.34355602
0.8938584,0.106141575
0.99292517,0.0070748813
0.729043,0.27095693
0.99605954,0.0039404402
0.8940188,0.10598117
0.9348848,0.06511519
0.9822152,0.01778477
0.98282063,0.017179357
0.67387116,0.32612884
0.9902816,0.009718448
0.96707433,0.032925695
0.8692201,0.13077997
0.84972334,0.1502767
0.8385189,0.16148105
0.7897206,0.21027936
0.9801199,0.019880056
0.6392492,0.36075076
0.98153126,0.018468749
0.74693406,0.2530659
0.9841775,0.015822496
0.87003475,0.12996525
0.9927086,0.0072914385
0.9914534,0.008546593
0.9941479,0.0058521405
0.93940514,0.060594913
0.99148846,0.008511508
0.4221457,0.5778543
0.9918716,0.0081284875
0.9708745,0.029125469
0.62020093,0.3797991
0.83243877,0.16756123
0.98303866,0.016961329
0.9881235,0.011876488
0.84932595,0.15067402
0.9149908,0.08500919
0.98600906,0.013990965
0.93948007,0.060519952
0.8662846,0.13371538
0.9883879,0.011612163
0.94454587,0.055454195
0.9651199,0.034880094
0.97326577,0.026734216
0.97026306,0.029737014
0.77828145,0.22171853
0.98316646,0.016833626
0.9712232,0.028776871
0.7819895,0.21801044
0.8365327,0.16346724
0.78924656,0.21075343
0.93716174,0.06283822
0.90795225,0.092047766
0.956829,0.043170944
0.9809919,0.01900804
0.9526368,0.047363203
0.97847784,0.021522118
0.99415815,0.0058418713
0.9937366,0.0062633967
0.8675405,0.13245955
0.84482604,0.15517397
0.99513704,0.0048630084
0.8364584,0.16354162
0.8796058,0.12039423
0.994729,0.0052710986
0.8944876,0.10551233
0.7601222,0.23987785
0.981443,0.018556986
0.95872533,0.041274656
0.6767705,0.32322946
0.98174036,0.018259663
0.8529398,0.14706025
0.84613,0.15387002
0.969627,0.030372972
0.96085596,0.03914405
0.97015464,0.029845335
0.92411715,0.0758828
0.9891917,0.010808232
0.99137044,0.008629582
0.9703343,0.029665649
0.9744626,0.025537336
0.74183166,0.25816834
0.9068432,0.093156815
0.78529906,0.2147009
0.9952787,0.0047212406
0.7930925,0.20690754
0.87218344,0.12781651
0.91994715,0.080052905
0.875394,0.12460606
0.9940387,0.0059613483
0.9390864,0.060913615
0.9443491,0.05565091
0.98625946,0.013740543
0.87853354,0.12146647
0.9773695,0.022630498
0.77109903,0.22890101
0.98552287,0.014477146
0.9202846,0.07971535
0.9956874,0.0043125064
0.8982419,0.10175817
0.975847,0.024153013
0.95601594,0.04398406
0.86293745,0.13706258
0.7523397,0.24766028
0.9564778,0.043522194
0.98927957,0.010720477
0.9605763,0.039423764
0.8372001,0.16279985
0.9742363,0.025763694
0.94388276,0.056117266
0.83094317,0.16905682
0.857675,0.14232495
0.93314016,0.06685985
0.8616865,0.13831352
0.99947256,0.0005274331
0.8311513,0.1688487
0.7792742,0.22072573
0.89254165,0.1074584
0.9869338,0.013066141
0.9954373,0.0045626666
0.7424996,0.2575004
0.8198579,0.18014215
0.7549401,0.2450599
0.97934806,0.020651914
0.9004525,0.09954753
0.98214877,0.017851228
0.6985111,0.30148885
0.7932242,0.20677572
0.6938837,0.30611628
0.8270738,0.17292619
0.4711201,0.5288799
0.9875701,0.012429872
0.9622903,0.037709713
0.80677986,0.19322014
0.9868623,0.0131376805
0.9191592,0.080840796
0.9829404,0.017059626
0.8372694,0.1627306
0.81860113,0.18139882
0.8509745,0.14902553
0.875182,0.12481805
0.9847244,0.015275617
0.7811542,0.2188458
0.9083343,0.091665655
0.9857998,0.014200241
0.99520844,0.0047915615
0.99209267,0.0079073515
0.8828777,0.11712227
0.9869845,0.013015571
0.7821191,0.21788092
0.9766682,0.023331806
0.8224935,0.17750646
0.9870121,0.012987845
0.8565262,0.14347373
0.78928095,0.2107191
0.9212077,0.07879226
0.9883704,0.011629645
0.9397867,0.060213372
0.73431104,0.26568893
0.9050057,0.094994314
0.7681046,0.23189536
0.9910403,0.008959717
0.98110116,0.01889881
0.8798201,0.12017989
0.77676684,0.22323316
0.95411134,0.04588866
0.956301,0.04369903
0.8993804,0.10061963
0.975437,0.02456297
0.89880335,0.10119665
0.9977417,0.0022583653
0.9655714,0.034428574
0.97637594,0.023624107
0.98476946,0.015230502
0.9353799,0.064620025
0.84672076,0.15327923
0.7762066,0.22379336
0.7833813,0.21661878
0.7864875,0.21351245
0.9961624,0.0038375515
0.84084463,0.15915538
0.80354536,0.19645464
0.9923618,0.007638175
0.9287741,0.07122591
0.98981094,0.010189078
0.9894928,0.010507266
0.9629941,0.037005845
0.76369214,0.23630793
0.8997473,0.10025269
0.99356824,0.0064317524
0.8651255,0.13487454
0.7471639,0.2528361
0.7194158,0.28058425
0.93994546,0.060054544
0.89613175,0.1038682
0.8747164,0.12528363
0.9587806,0.041219436
0.6062341,0.39376593
0.6657324,0.33426762
0.9798608,0.020139225
0.74877787,0.25122216
0.81732494,0.1826751
0.9908642,0.009135715
0.9932601,0.0067398543
0.959234,0.040765934
0.9090572,0.09094285
0.9900491,0.009950906
0.92044115,0.07955881
0.9951944,0.0048056142
0.9141074,0.08589259
0.9307504,0.0692495
0.94783103,0.052169003
0.7991511,0.2008489
0.9003989,0.09960103
0.9876605,0.012339501
0.9920615,0.007938504
0.98272264,0.01727738
0.95161134,0.048388664
0.79864466,0.20135535
0.9951551,0.0048449547
0.80261505,0.19738498
0.98084646,0.019153586
0.9680855,0.03191445
0.9912204,0.008779573
0.5477249,0.4522751
0.8310471,0.16895291
0.8747904,0.12520964
0.8842713,0.115728736
0.9330023,0.06699766
0.9390094,0.060990557
0.78650576,0.21349421
0.9320679,0.0679321
0.89819646,0.10180353
0.9081508,0.091849156
0.7321013,0.26789868
0.8622624,0.13773759
0.99518824,0.0048117
0.84974724,0.1502528
0.95265996,0.047340017
0.90109587,0.09890415
0.99479336,0.005206653
0.88841003,0.11159
0.7024545,0.2975455
0.94926167,0.05073838
0.86378247,0.13621756
0.9360898,0.063910134
0.9738012,0.026198732
0.95411134,0.04588866
0.9878856,0.012114336
0.93636507,0.063635
0.92465574,0.07534426
0.7975993,0.20240071
0.88807565,0.11192434
0.87911797,0.12088201
0.9055396,0.09446045
0.950101,0.049899016
0.8427053,0.1572947
0.99314934,0.006850701
0.9909815,0.009018524
0.82560927,0.17439078
0.529399,0.47060105
0.8061081,0.19389191
0.88338506,0.116614886
0.9744099,0.025590075
0.8286331,0.17136684
0.91170305,0.08829693
0.97424626,0.025753714
0.8068388,0.19316116
0.97396153,0.026038492
0.82610565,0.17389436
1.0,4.5312784e-10
0.9946631,0.005336894
0.9798569,0.020143049
0.9904557,0.009544309
0.9636768,0.0363232
0.97947055,0.020529496
0.85138553,0.14861444
0.80363417,0.19636588
0.96947664,0.030523347
0.9737496,0.02625048
0.8790004,0.120999515
0.84319407,0.15680592
0.98779607,0.012203971
0.85065395,0.14934602
0.99573,0.0042699734
0.7325092,0.2674908
0.9468284,0.053171564
0.9704357,0.029564342
0.9596306,0.040369447
0.94704217,0.052957833
0.8170046,0.1829954
0.73947114,0.2605289
0.67758363,0.3224164
0.9906556,0.009344456
0.949534,0.050465982
0.79418653,0.20581348
0.7045877,0.2954123
0.9894856,0.010514301
0.9934735,0.006526549
0.97003406,0.029965937
0.9381631,0.061836887
0.81262565,0.18737438
0.989929,0.0100709675
0.93399644,0.06600358
0.99532497,0.0046750503
0.8310369,0.16896307
0.9999324,6.758741e-05
0.88362724,0.1163728
0.7574112,0.24258886
0.94425154,0.055748455
0.9952172,0.004782802
0.9201407,0.07985927
0.9909614,0.009038574
0.78435314,0.21564683
0.9556449,0.044355057
0.9865659,0.013434106
0.9874313,0.0125687355
0.95119923,0.048800737
0.8641785,0.13582149
0.81913286,0.18086709
0.8013564,0.19864368
0.7021151,0.2978849
0.93399656,0.06600349
0.9589112,0.041088775
0.9004344,0.099565595
0.9901363,0.009863701
0.67907596,0.32092407
0.7406098,0.2593902
0.91874826,0.081251785
0.9945268,0.005473122
0.9530305,0.046969455
0.83837134,0.16162859
0.84398913,0.15601091
0.9947461,0.0052539194
0.9183534,0.08164659
0.9961765,0.0038235174
0.85271454,0.14728549
0.72440207,0.27559796
0.9860982,0.013901783
0.91264695,0.08735304
0.991289,0.008710948
0.7415086,0.25849137
0.9412975,0.058702443
0.98728836,0.012711596
0.9548655,0.04513445
0.9880321,0.011967862
0.82593036,0.1740696
0.99348855,0.0065114875
0.97523504,0.024764912
0.987428,0.012571967
0.78176093,0.21823911
0.9324683,0.067531705
0.90800494,0.09199505
0.99991417,8.587757e-05
0.93172145,0.068278514
0.9000796,0.09992042
0.94011664,0.05988334
0.8889894,0.11101055
0.9594314,0.040568627
0.97828865,0.021711372
0.6668565,0.33314353
0.7350283,0.26497167
0.90371567,0.09628434
0.9905984,0.0094016455
0.9933228,0.006677203
0.9120327,0.08796725
0.9353257,0.06467425
0.8741702,0.12582982
0.90836835,0.09163166
0.8330851,0.16691494
0.9698691,0.030130945
0.99382555,0.0061744167
0.9373604,0.06263959
0.7553155,0.24468447
0.8034176,0.19658238
0.7416767,0.25832334
0.86187184,0.13812815
0.6643232,0.3356768
0.9982287,0.0017712546
0.9941958,0.0058040973
0.88848144,0.11151854
0.9866781,0.013321951
0.8972867,0.102713265
0.9959394,0.004060589
0.98856235,0.011437619
0.9945623,0.0054376707
0.9947461,0.0052539194
0.8336543,0.16634569
0.9851431,0.014856921
0.9922995,0.0077005355
0.9919689,0.008031056
0.999559,0.0004410189
0.81120384,0.18879613
0.9902479,0.009752136
0.82218,0.17781997
0.99126095,0.008739083
0.9373341,0.06266584
0.8184747,0.1815253
0.7566448,0.24335526
0.8394454,0.16055456
0.55900735,0.44099265
0.96668106,0.033318937
0.89319223,0.106807694
0.8585001,0.14149988
0.8686037,0.13139635
0.9359201,0.064079896
0.9240559,0.075944096
0.9815316,0.018468412
0.43146992,0.5685301
0.9424856,0.057514448
0.8831271,0.116872884
0.9947791,0.005220953
0.72784764,0.27215233
0.7862758,0.2137242
0.81331956,0.18668042
0.99609405,0.0039059382
0.91751283,0.082487136
0.99081635,0.009183592
0.9937884,0.006211583
0.9833394,0.016660562
0.8207979,0.1792021
0.98897576,0.011024297
0.9659208,0.034079134
0.8247086,0.17529146
0.78666276,0.2133373
0.9934488,0.0065511893
0.9889675,0.011032587
0.98295593,0.017044023
0.8377139,0.16228615
0.9722126,0.027787428
0.97869986,0.021300072
0.8574973,0.14250268
0.84172815,0.15827183
0.9234625,0.076537505
0.99236506,0.0076348796
0.7507322,0.24926785
0.9219897,0.07801032
0.9461046,0.05389541
0.9871224,0.0128775975
0.99148166,0.008518356
0.98233634,0.017663673
0.99122167,0.008778274
0.8026261,0.19737391
0.677324,0.32267603
0.9958397,0.004160333
0.66969293,0.33030707
0.8141393,0.18586075
0.98700523,0.012994729
0.9931125,0.0068875276
0.9778415,0.022158539
0.98359954,0.016400432
0.99766207,0.002337937
0.79851335,0.20148669
0.9211706,0.07882936
0.9613979,0.038602073
0.9145327,0.08546733
0.8679964,0.1320036
0.95159125,0.04840879
0.9083158,0.09168421
0.8206774,0.17932262
0.91838527,0.08161478
0.95084816,0.049151845
0.9843125,0.015687523
0.9910234,0.008976575
0.9166317,0.0833683
0.9488895,0.05111055
0.90565133,0.09434873
0.97050065,0.029499313
0.959928,0.040072
0.93900347,0.060996506
0.7741479,0.22585204
0.8755703,0.12442969
0.8932918,0.10670823
0.9927458,0.0072541465
0.9878533,0.012146748
0.9053,0.094699934
0.8979714,0.1020286
0.99024993,0.009750099
0.9851725,0.014827462
0.87682056,0.12317942
0.9962698,0.0037301553
0.7559597,0.24404027
0.9276905,0.07230949
0.9838561,0.01614388
0.7975403,0.20245966
0.8997176,0.10028241
0.96672195,0.03327809
0.8682335,0.13176653
0.90228724,0.09771275
0.9630669,0.036933098
0.98689693,0.01310313
0.88027585,0.11972417
0.9881932,0.011806798
0.9592508,0.040749244
0.9216144,0.07838561
0.9731898,0.026810145
0.7819434,0.21805665
0.97754526,0.022454783
0.6371088,0.36289114
0.9953241,0.0046759155
0.9766856,0.023314366
0.89776397,0.102235995
0.86683846,0.13316154
0.97985715,0.020142859
0.9110268,0.088973165
0.9873553,0.012644704
0.8990021,0.10099798
0.9963212,0.0036788604
0.9758994,0.024100589
0.9261605,0.073839456
0.9803376,0.01966235
0.9672065,0.03279354
0.92980134,0.07019864
0.94186866,0.05813133
0.7415674,0.25843263
0.7968505,0.20314944
0.97663486,0.023365095
0.91245574,0.08754424
0.970609,0.029390998
0.8989144,0.10108564
0.7600386,0.23996134
0.9624166,0.037583333
0.81176317,0.18823686
0.8414836,0.15851636
0.99240583,0.0075942026
0.8853244,0.11467558
0.8317022,0.16829786
0.9966371,0.0033628498
0.8296039,0.17039604
0.88738686,0.112613104
0.83855516,0.16144483
0.9908442,0.009155827
0.794754,0.205246
0.9804724,0.019527664
0.6149477,0.38505238
0.73324215,0.26675782
0.983142,0.01685798
0.99612767,0.003872316
0.99256694,0.0074330536
0.90330434,0.09669563
0.73428035,0.26571968
0.9660483,0.033951715
0.8057748,0.19422522
0.95677084,0.043229185
0.9211256,0.07887445
0.9944088,0.005591246
0.9521674,0.047832593
0.92539394,0.07460603
0.98161787,0.018382069
0.58478445,0.41521552
0.8460275,0.15397248
0.99054176,0.009458253
0.87547964,0.12452035
0.9735431,0.026456892
0.9919471,0.008052841
0.994447,0.0055530076
0.9767299,0.023270115
0.9873284,0.012671564
0.9809219,0.019078117
0.9451801,0.05481988
0.8553759,0.14462414
0.9823616,0.017638331
0.7110756,0.28892437
0.98837554,0.01162451
0.8214241,0.17857593
0.85682064,0.14317934
0.9695547,0.030445242
0.9326543,0.067345664
0.8289628,0.1710372
0.9920201,0.00797992
0.9717728,0.028227266
0.9603161,0.03968392
0.9905847,0.009415356
0.94934577,0.050654214
0.96654844,0.03345154
0.89040196,0.109598055
0.97536576,0.024634223
0.8238374,0.1761626
0.9002074,0.099792555
0.8249356,0.17506437
0.92978996,0.070210055
0.70200247,0.29799756
0.803737,0.196263
0.9694409,0.030559095
0.98808414,0.01191592
0.9223858,0.07761421
0.70388037,0.29611966
0.99126816,0.008731774
0.85187405,0.14812602
0.9840517,0.01594833
0.3004829,0.6995171
0.94975495,0.050245028
0.93216026,0.06783974
0.98127985,0.018720133
0.8898253,0.11017476
0.95192707,0.048072904
0.9911993,0.008800721
0.71383333,0.28616673
0.9927989,0.0072010593
0.90721864,0.09278142
0.83877623,0.16122372
0.7707198,0.22928014
0.99892056,0.0010795195
0.7762852,0.22371483
0.85022163,0.14977835
0.8234119,0.17658815
0.9748172,0.02518287
0.99462765,0.0053723822
0.92864376,0.07135619
0.70008373,0.2999162
0.9084613,0.09153869
0.9866948,0.013305163
0.9800213,0.019978682
0.9249815,0.07501857
0.94443184,0.055568114
0.9708754,0.02912467
0.98819345,0.011806599
0.9262815,0.07371847
0.8492178,0.15078226
0.8958027,0.10419729
0.7734176,0.22658235
0.68486005,0.3151399
0.98490113,0.015098813
0.81423444,0.18576553
0.9211938,0.078806184
0.98552114,0.014478922
0.7681745,0.23182547
0.7210067,0.27899328
0.989141,0.010859009
0.9723086,0.02769142
0.9527891,0.0472109
0.9289788,0.07102119
0.8937363,0.1062637
0.9041541,0.09584594
0.79234487,0.20765518
0.7270067,0.2729933
0.7034766,0.2965234
0.80627954,0.19372046
0.8919075,0.10809242
0.99136096,0.008638985
0.97756743,0.022432571
0.8084411,0.19155888
0.956286,0.043713927
0.98933595,0.010664086
0.9802419,0.019758133
0.93434477,0.0656552
0.94232255,0.05767742
0.90858054,0.091419466
0.88275295,0.11724706
0.5756412,0.42435876
0.9588848,0.04111515
0.91307837,0.086921595
0.972926,0.027073942
0.8656061,0.13439383
0.9905441,0.009455876
0.98775345,0.0122465
0.99386275,0.00613731
0.95824957,0.04175036
0.99333864,0.0066612815
0.9264008,0.07359919
0.9949628,0.0050371457
0.94538444,0.05461552
0.7913875,0.20861249
0.80596024,0.19403979
0.99267465,0.0073253997
0.9820602,0.01793983
0.85989565,0.14010438
0.97885257,0.02114745
0.9353205,0.06467947
0.74907994,0.25092006
0.9547401,0.045259904
0.9790096,0.020990398
0.93412626,0.06587371
0.95532274,0.04467728
0.99113256,0.008867482
0.973034,0.026965989
0.90721864,0.09278142
0.98339945,0.016600557
0.98846555,0.011534455
0.98965913,0.010340916
0.90171975,0.09828025
0.9540201,0.04597995
0.8348026,0.16519736
0.99189115,0.008108831
0.9869975,0.01300253
0.99220604,0.0077940067
0.7896347,0.21036527
0.9655519,0.03444812
0.9940779,0.0059221187
0.89785767,0.102142334
0.9750388,0.02496123
0.9010539,0.09894612
0.98381364,0.01618631
0.9322874,0.06771258
0.91808885,0.08191116
0.9593175,0.040682532
0.9499865,0.05001344
0.81360424,0.18639573
0.8798246,0.12017546
0.98765355,0.012346399
0.9533876,0.046612337
0.923217,0.07678306
0.92259985,0.07740021
0.6657071,0.3342929
0.9812471,0.018752841
0.97427726,0.025722796
0.8095366,0.19046344
0.87167186,0.12832816
0.8280192,0.17198077
0.81916577,0.1808342
0.9741762,0.025823748
0.99059325,0.0094067175
0.6894367,0.31056327
0.71560043,0.2843996
0.9415392,0.058460757
0.99120647,0.008793497
0.83210665,0.16789337
0.95356774,0.046432268
0.99173474,0.008265295
0.8472032,0.15279683
0.9471996,0.052800365
0.9770951,0.022904871
0.63709015,0.36290982
0.99077106,0.009228899
0.9739241,0.026075859
0.939722,0.06027799
0.8196201,0.18037999
0.9433387,0.056661375
0.8775844,0.12241562
0.71203226,0.2879677
0.862169,0.13783096
0.89210415,0.10789587
0.9791732,0.020826874
1.0,3.3340717e-09
0.74891156,0.25108844
0.8164011,0.18359889
0.958433,0.04156699
0.99014354,0.009856458
0.98917145,0.0108285155
0.98726976,0.0127303
0.9052345,0.094765484
0.9888582,0.0111417975
0.89351285,0.10648717
0.9333425,0.06665745
0.88480884,0.11519117
0.9675579,0.032442085
0.9776725,0.02232745
0.99482983,0.005170119
0.9882685,0.011731519
0.86630386,0.13369615
0.83987385,0.16012615
0.96583843,0.034161564
0.915817,0.084183015
0.95906186,0.04093814
0.8568342,0.1431658
0.99261546,0.0073845363
0.8473461,0.15265389
0.96528906,0.0347109
0.99384695,0.0061530415
0.75788456,0.24211545
0.9961002,0.0038997966
0.9390463,0.06095367
0.84596497,0.15403505
0.9558863,0.044113614
0.98747545,0.012524582
0.94624555,0.053754415
0.7974461,0.20255394
0.93815607,0.061843902
0.7789985,0.22100149
0.8244013,0.17559876
0.8461783,0.15382174
0.98653096,0.01346908
0.9693206,0.030679405
0.9947636,0.0052363896
0.9523368,0.047663268
0.97154635,0.028453678
0.8101668,0.1898332
0.70896804,0.29103193
0.98749524,0.012504782
0.78414947,0.21585052
0.7367217,0.26327834
0.9892111,0.0107888505
0.9807999,0.019200062
0.9586495,0.041350473
0.988948,0.011052025
0.94477755,0.055222444
0.97951573,0.020484237
0.8609898,0.13901025
0.7465701,0.25342995
0.9947385,0.005261466
0.9780498,0.021950247
0.7226971,0.27730295
0.99246264,0.0075373794
0.9361522,0.063847855
0.98414063,0.015859377
0.84527177,0.15472826
0.98856133,0.011438675
0.9367302,0.063269764
0.9747925,0.025207521
0.6789884,0.32101157
0.8272267,0.17277327
0.99132735,0.008672714
0.993885,0.006114969
0.77407575,0.22592425
0.84469146,0.15530853
0.99186134,0.00813867
0.99617493,0.0038250012
0.998643,0.0013570756
0.9892749,0.010725059
0.87476856,0.12523142
0.989325,0.010675074
0.9925086,0.007491483
0.8263723,0.1736277
0.9946326,0.0053673494
0.95751065,0.042489316
0.7774104,0.22258958
0.8174921,0.18250784
0.98954505,0.010454913
0.87646765,0.12353231
0.95050246,0.049497534
0.98825026,0.011749737
0.7057843,0.2942157
0.8393549,0.16064511
0.9885875,0.011412478
0.91274333,0.08725669
0.89279044,0.10720953
0.8504452,0.14955477
0.9926519,0.0073481
0.901187,0.09881303
0.6601195,0.3398806
0.9588595,0.041140478
0.7663295,0.2336705
0.9915139,0.008486121
0.87071294,0.12928706
0.88788015,0.11211992
0.9926254,0.0073746312
0.86534274,0.1346573
0.9034709,0.09652915
0.98719054,0.012809475
0.7099847,0.29001525
0.8503119,0.14968811
0.75130445,0.24869555
0.9879715,0.012028479
0.8918276,0.10817245
0.9857005,0.014299546
0.90177387,0.09822613
0.97104466,0.028955374
0.9883631,0.011636881
0.80203706,0.19796298
0.9895096,0.0104904175
0.79111123,0.20888872
0.9426277,0.057372306
0.7795911,0.22040892
0.9026102,0.09738981
0.85664433,0.14335571
0.9721122,0.02788774
0.90952164,0.09047835
0.88809294,0.11190704
0.8724984,0.12750164
0.7130242,0.28697577
0.9963857,0.003614349
0.9252998,0.074700154
0.7283077,0.2716923
0.85612893,0.14387111
0.62965864,0.37034142
0.8787047,0.12129529
0.89343435,0.10656566
0.99333453,0.00666548
0.99950624,0.00049377227
0.9705932,0.029406738
0.8992355,0.1007645
0.95682585,0.04317412
0.9579022,0.04209778
0.9633681,0.03663189
0.9626101,0.037389893
0.8623496,0.13765037
0.99221635,0.007783629
0.954651,0.04534901
0.9845697,0.015430231
0.99438137,0.0056186747
0.9092233,0.09077664
0.70076346,0.29923657
0.95599025,0.04400972
0.84923565,0.15076436
0.9785629,0.021437148
0.79334474,0.20665531
0.68224245,0.31775758
0.96711737,0.03288256
0.9959716,0.004028401
0.99352646,0.0064735813
0.9495519,0.050448153
0.9861578,0.01384227
0.833743,0.1662571
0.70739955,0.29260042
0.8894974,0.1105026
0.6075393,0.3924607
0.67045873,0.32954124
0.927048,0.07295195
0.6809193,0.3190807
0.9772913,0.022708712
